Tiempo,TempA,TempB
101.7,60.1573,15.1594
101.8,60.1185,15.1573
101.901,60.1035,15.1663
102,60.1399,15.1212
102.099,60.1131,15.1726
102.199,60.0962,15.1214
102.3,60.0839,15.1368
102.4,60.0827,15.1446
102.5,60.0605,15.1544
102.599,60.0704,15.1224
102.699,60.0472,15.128
102.8,60.0196,15.1287
102.9,60.0362,15.1139
103,60.069,15.1193
103.1,60.0571,15.1252
103.2,60.022,15.1189
103.3,60.0317,15.1137
103.4,60.0163,15.1115
103.5,59.9851,15.1049
103.599,60.0014,15.0787
103.699,59.997,15.1148
103.8,59.9947,15.1084
103.9,60.0031,15.1208
104,59.9798,15.1093
104.1,59.962,15.1066
104.2,59.9624,15.098
104.3,59.9682,15.0756
104.401,59.9537,15.0908
104.5,59.9589,15.0827
104.6,59.9528,15.0958
104.7,59.9384,15.0783
104.8,59.9286,15.0847
104.9,59.9218,15.0607
105,59.9351,15.0869
105.1,59.9046,15.0866
105.199,59.8867,15.0829
105.3,59.9142,15.0833
105.4,59.9006,15.0919
105.5,59.8924,15.0848
105.6,59.8989,15.0531
105.7,59.8934,15.056
105.8,59.8821,15.045
105.9,59.8721,15.0562
106,59.8715,15.0436
106.101,59.8789,15.0732
106.2,59.8778,15.052
106.299,59.8776,15.0525
106.4,59.8743,15.0563
106.5,59.8721,15.069
106.599,59.8603,15.0763
106.701,59.8698,15.0337
106.8,59.8715,15.0473
106.901,59.8384,15.0057
106.999,59.8151,15.0186
107.1,59.8425,15.0352
107.2,59.8372,15.0471
107.301,59.821,15.0099
107.4,59.8317,15.0206
107.5,59.8265,15.0112
107.599,59.8202,15.0326
107.7,59.816,15.0244
107.8,59.8152,15.0373
107.9,59.8067,15.0354
108,59.8123,15.0167
108.099,59.7994,15.0349
108.201,59.8024,15.0076
108.3,59.797,15.0227
108.4,59.8015,15.0255
108.5,59.793,15.0153
108.6,59.7809,15.0272
108.699,59.7757,15.0113
108.8,59.77,15.0039
108.899,59.7472,15.003
108.999,59.7762,14.9991
109.101,59.7583,15.0065
109.199,59.7342,15.0069
109.3,59.7532,14.9803
109.399,59.7534,15.0116
109.5,59.7308,15.02
109.6,59.7388,14.9904
109.7,59.7305,14.9946
109.8,59.7153,14.9959
109.9,59.7017,14.9652
110,59.7099,14.99
110.1,59.7006,15.0023
110.2,59.6918,14.9826
110.3,59.7046,14.9948
110.4,59.7243,14.9881
110.499,59.7054,14.9797
110.6,59.6942,14.9747
110.7,59.6904,14.9835
110.8,59.6895,14.9674
110.899,59.6734,14.9825
111,59.6433,14.9751
111.1,59.6614,14.9667
111.2,59.6501,14.9724
111.301,59.6433,14.9398
111.4,59.6793,14.9822
111.5,59.6439,14.9875
111.601,59.6619,14.9668
111.7,59.6521,14.957
111.8,59.6585,14.9714
111.899,59.6381,14.967
112,59.6198,14.9432
112.101,59.6204,14.966
112.2,59.625,14.9505
112.301,59.6214,14.9608
112.4,59.6175,14.9452
112.501,59.6036,14.9353
112.6,59.5917,14.9309
112.7,59.5975,14.9649
112.8,59.5869,14.9519
112.9,59.5931,14.9304
113,59.6109,14.9526
113.1,59.5893,14.9514
113.2,59.5759,14.9523
113.301,59.5584,14.9507
113.399,59.5955,14.9263
113.5,59.5778,14.9221
113.6,59.5735,14.936
113.699,59.5541,14.8902
113.8,59.5398,14.9234
113.899,59.5684,14.9233
114,59.5448,14.922
114.1,59.5295,14.9042
114.199,59.5424,14.9238
114.3,59.5244,14.8845
114.4,59.5301,14.907
114.499,59.5379,14.9204
114.6,59.5232,14.8975
114.701,59.5292,14.9042
114.799,59.5032,14.9016
114.9,59.5292,14.8987
114.999,59.4934,14.8885
115.1,59.4777,14.9258
115.2,59.5063,14.8959
115.301,59.4768,14.8941
115.4,59.4755,14.9046
115.5,59.4494,14.8827
115.6,59.4582,14.9062
115.7,59.4473,14.8971
115.8,59.4624,14.864
115.9,59.472,14.8877
116,59.4818,14.8915
116.1,59.4566,14.8727
116.2,59.4528,14.891
116.301,59.4768,14.8712
116.401,59.4377,14.8431
116.501,59.4396,14.8475
116.6,59.4672,14.8704
116.7,59.4444,14.865
116.8,59.4762,14.8467
116.901,59.4285,14.8881
117,59.432,14.8581
117.101,59.4614,14.8661
117.201,59.4544,14.8559
117.3,59.4329,14.8512
117.4,59.4469,14.8558
117.5,59.4534,14.8571
117.6,59.4557,14.836
117.7,59.4526,14.8422
117.8,59.4666,14.8447
117.899,59.4518,14.8363
117.999,59.4806,14.8581
118.1,59.4659,14.8307
118.2,59.4824,14.8426
118.3,59.4761,14.829
118.399,59.4578,14.8501
118.501,59.4847,14.8332
118.6,59.4511,14.835
118.7,59.4438,14.8146
118.8,59.4573,14.7984
118.9,59.4826,14.8049
119,59.4801,14.8264
119.101,59.4537,14.82
119.2,59.5028,14.8016
119.301,59.51,14.81
119.401,59.497,14.8118
119.5,59.4913,14.7965
119.601,59.4704,14.7973
119.7,59.4992,14.7953
119.8,59.4668,14.783
119.901,59.4771,14.8131
120,59.5104,14.8004
120.1,59.5086,14.8039
120.2,59.5214,14.8107
120.3,59.5147,14.768
120.401,59.5149,14.7964
120.5,59.5208,14.7918
120.6,59.5401,14.7684
120.7,59.5776,14.7736
120.801,59.5697,14.7667
120.901,59.5754,14.7697
121,59.5787,14.7831
121.099,59.5669,14.7653
121.2,59.6058,14.7784
121.3,59.5832,14.7705
121.401,59.5993,14.7524
121.499,59.5761,14.7515
121.601,59.6027,14.7559
121.701,59.5763,14.7607
121.801,59.5445,14.7417
121.9,59.5781,14.752
122,59.5666,14.7312
122.1,59.5409,14.773
122.2,59.5,14.7281
122.301,59.5171,14.7428
122.401,59.5601,14.7439
122.501,59.5033,14.7482
122.6,59.464,14.7327
122.7,59.4666,14.7346
122.801,59.479,14.718
122.901,59.4513,14.7381
123,59.4921,14.7359
123.1,59.471,14.7388
123.2,59.4953,14.7213
123.3,59.4719,14.7321
123.4,59.4699,14.7209
123.5,59.4582,14.7209
123.6,59.4652,14.7014
123.701,59.4924,14.713
123.8,59.4809,14.7359
123.901,59.4816,14.7104
124.001,59.4835,14.7157
124.1,59.4853,14.6939
124.2,59.4901,14.6944
124.3,59.5458,14.6775
124.401,59.5326,14.7089
124.501,59.5283,14.6922
124.6,59.5881,14.7063
124.7,59.5732,14.6938
124.801,59.5813,14.6844
124.901,59.6186,14.698
125,59.6303,14.6835
125.1,59.5921,14.6763
125.2,59.6272,14.6647
125.3,59.6416,14.6752
125.4,59.6594,14.67
125.5,59.6686,14.6752
125.6,59.6358,14.6554
125.7,59.6785,14.6681
125.801,59.6769,14.6609
125.901,59.6706,14.6526
126.001,59.6967,14.658
126.101,59.6967,14.6625
126.2,59.7123,14.6593
126.3,59.6982,14.665
126.401,59.7117,14.6498
126.5,59.6815,14.6742
126.6,59.707,14.6583
126.701,59.6788,14.6304
126.801,59.7007,14.6321
126.901,59.6643,14.6371
126.999,59.6774,14.6304
127.1,59.6723,14.6234
127.199,59.6866,14.6119
127.299,59.6602,14.6482
127.4,59.6597,14.6188
127.5,59.6416,14.6134
127.6,59.6416,14.6351
127.701,59.59,14.6383
127.799,59.6099,14.6246
127.9,59.613,14.6351
128.001,59.6001,14.6089
128.099,59.5935,14.6205
128.199,59.5187,14.6216
128.299,59.5047,14.6046
128.399,59.5128,14.6293
128.499,59.5092,14.6197
128.599,59.4757,14.5997
128.699,59.4382,14.6352
128.8,59.4379,14.6312
128.9,59.3937,14.5828
129,59.3859,14.6123
129.1,59.3692,14.6001
129.199,59.3689,14.6093
129.3,59.3469,14.6082
129.399,59.3389,14.6014
129.5,59.3198,14.5954
129.6,59.3044,14.6013
129.699,59.3076,14.5995
129.8,59.2567,14.6043
129.9,59.2429,14.5895
129.999,59.2762,14.5907
130.1,59.2197,14.5944
130.2,59.231,14.5888
130.299,59.2283,14.5797
130.4,59.2186,14.5921
130.499,59.1951,14.5896
130.6,59.1951,14.573
130.7,59.1832,14.5732
130.799,59.147,14.5716
130.899,59.1821,14.5635
130.999,59.1488,14.5737
131.1,59.1633,14.5745
131.2,59.1584,14.5615
131.299,59.1464,14.5988
131.4,59.1188,14.5881
131.5,59.1429,14.5848
131.6,59.1014,14.5857
131.699,59.112,14.5651
131.799,59.1035,14.5698
131.9,59.1247,14.5443
131.999,59.1286,14.5967
132.1,59.0978,14.5761
132.201,59.1053,14.5655
132.299,59.1066,14.5714
132.4,59.106,14.5567
132.5,59.0926,14.5472
132.599,59.1012,14.5374
132.699,59.0876,14.5588
132.8,59.0981,14.5644
132.899,59.1092,14.5763
133,59.1001,14.5543
133.1,59.1027,14.5595
133.2,59.1052,14.5516
133.3,59.0853,14.5348
133.4,59.0936,14.5437
133.499,59.0974,14.5546
133.599,59.1065,14.5306
133.7,59.1073,14.5467
133.8,59.0898,14.5269
133.9,59.0884,14.5284
134,59.0972,14.5316
134.101,59.093,14.5246
134.199,59.1007,14.5234
134.299,59.1004,14.5422
134.401,59.1074,14.5168
134.499,59.102,14.4987
134.599,59.1071,14.5134
134.701,59.1048,14.5263
134.8,59.0911,14.5284
134.9,59.1104,14.49
135,59.112,14.5292
135.099,59.0621,14.5088
135.2,59.0961,14.5121
135.299,59.1241,14.5018
135.4,59.1251,14.4787
135.5,59.1278,14.513
135.599,59.1042,14.5245
135.699,59.1029,14.4802
135.801,59.1011,14.4945
135.901,59.1063,14.4952
136.003,59.1235,14.4806
136.099,59.0962,14.4992
136.2,59.1219,14.4929
136.3,59.097,14.4863
136.4,59.0843,14.4832
136.5,59.1237,14.4938
136.601,59.1092,14.4898
136.699,59.0983,14.4752
136.8,59.1138,14.5063
136.9,59.0716,14.4777
137.001,59.045,14.4624
137.101,59.0625,14.4876
137.2,59.0686,14.4569
137.3,59.04,14.4818
137.399,59.0407,14.4616
137.5,59.0295,14.4436
137.6,59.0163,14.4542
137.7,59.0036,14.4827
137.799,58.9637,14.4232
137.9,58.9981,14.4803
138,58.9776,14.4527
138.1,58.9706,14.4537
138.199,58.9366,14.4315
138.3,58.9552,14.4382
138.4,58.9746,14.4452
138.5,58.941,14.4338
138.599,58.923,14.4425
138.7,58.9385,14.408
138.8,58.903,14.4318
138.9,58.9135,14.4346
139,58.8913,14.4148
139.1,58.8305,14.4213
139.201,58.8746,14.4436
139.299,58.8802,14.3981
139.399,58.8714,14.4233
139.5,58.842,14.4443
139.6,58.8334,14.4287
139.7,58.835,14.4362
139.8,58.8256,14.4108
139.901,58.8636,14.415
140.001,58.8406,14.4158
140.099,58.8499,14.4015
140.199,58.8008,14.4113
140.3,58.8369,14.4127
140.4,58.8159,14.3869
140.5,58.8031,14.3968
140.599,58.7996,14.4158
140.699,58.8147,14.3975
140.801,58.7905,14.3684
140.899,58.7776,14.3876
141,58.7765,14.3766
141.1,58.8177,14.3737
141.2,58.7783,14.3792
141.301,58.7851,14.364
141.398,58.7652,14.3672
141.499,58.7789,14.3846
141.6,58.7795,14.4096
141.7,58.7815,14.3762
141.8,58.7853,14.3802
141.9,58.7825,14.3685
141.999,58.7603,14.3867
142.1,58.7455,14.3613
142.199,58.719,14.3732
142.3,58.7172,14.3634
142.4,58.698,14.3287
142.5,58.7175,14.3435
142.6,58.7398,14.3633
142.701,58.7078,14.3257
142.8,58.6784,14.3367
142.899,58.6824,14.3437
143,58.7314,14.3293
143.1,58.6791,14.3323
143.2,58.7227,14.3607
143.302,58.6988,14.3482
143.399,58.6702,14.3287
143.5,58.6538,14.3372
143.6,58.641,14.3515
143.7,58.6536,14.3115
143.799,58.6652,14.336
143.9,58.62,14.3407
144,58.6276,14.3379
144.1,58.622,14.3301
144.2,58.617,14.3473
144.3,58.6117,14.3271
144.401,58.5909,14.3153
144.499,58.5838,14.2983
144.6,58.5845,14.3279
144.699,58.563,14.3188
144.8,58.5749,14.3176
144.901,58.5624,14.3166
145,58.5439,14.324
145.1,58.5413,14.322
145.2,58.5288,14.3057
145.3,58.5546,14.327
145.4,58.5067,14.2973
145.5,58.5405,14.2905
145.599,58.4905,14.2913
145.699,58.4638,14.2935
145.8,58.4842,14.3212
145.9,58.5133,14.3117
145.999,58.4623,14.2901
146.1,58.4701,14.306
146.199,58.4313,14.2895
146.299,58.4708,14.3229
146.401,58.4555,14.312
146.5,58.4597,14.2843
146.599,58.413,14.3055
146.699,58.4314,14.2834
146.8,58.4127,14.3047
146.899,58.4323,14.2828
147.001,58.426,14.2827
147.1,58.415,14.272
147.2,58.4214,14.29
147.299,58.4105,14.2757
147.4,58.3998,14.3041
147.5,58.4118,14.2687
147.599,58.396,14.272
147.7,58.3977,14.2916
147.8,58.4071,14.265
147.9,58.3981,14.2913
148,58.3944,14.2674
148.1,58.3977,14.2669
148.2,58.4023,14.2427
148.3,58.3983,14.2727
148.401,58.3971,14.2705
148.5,58.382,14.2557
148.6,58.3445,14.2743
148.7,58.3912,14.2737
148.8,58.3864,14.2662
148.9,58.3743,14.252
149,58.362,14.2788
149.1,58.4077,14.2619
149.201,58.3851,14.2395
149.3,58.3687,14.227
149.4,58.3836,14.2568
149.5,58.3863,14.2656
149.6,58.3951,14.2449
149.701,58.3864,14.2474
149.801,58.3858,14.2367
149.9,58.4,14.2691
150,58.3597,14.2413
150.099,58.4138,14.2376
150.2,58.4096,14.2311
150.301,58.4213,14.2335
150.4,58.3896,14.2221
150.5,58.4113,14.2492
150.6,58.4024,14.2167
150.7,58.3982,14.2326
150.8,58.4072,14.2112
150.9,58.4164,14.2188
151,58.4096,14.2143
151.101,58.3827,14.2129
151.199,58.4241,14.2161
151.301,58.3851,14.1969
151.4,58.4065,14.2239
151.5,58.4055,14.2036
151.6,58.4097,14.2277
151.7,58.4035,14.2106
151.8,58.4157,14.1979
151.9,58.3845,14.2174
152.001,58.3975,14.2044
152.101,58.3988,14.2193
152.2,58.4071,14.2488
152.3,58.3999,14.2053
152.399,58.3937,14.2015
152.501,58.3926,14.1852
152.6,58.3897,14.2006
152.7,58.407,14.2078
152.799,58.3801,14.1994
152.9,58.3898,14.1976
153,58.3761,14.1984
153.1,58.4045,14.1971
153.2,58.3888,14.1933
153.3,58.41,14.2031
153.4,58.4098,14.2005
153.501,58.403,14.1831
153.6,58.3964,14.1955
153.701,58.4055,14.2085
153.801,58.4101,14.185
153.9,58.4094,14.1849
154.001,58.3983,14.1971
154.1,58.4212,14.1866
154.2,58.4033,14.1933
154.3,58.3898,14.1825
154.4,58.3967,14.1942
154.5,58.4111,14.1898
154.6,58.4311,14.1965
154.7,58.4213,14.1865
154.801,58.4334,14.1748
154.9,58.4106,14.1728
155,58.4206,14.1776
155.1,58.4307,14.1491
155.199,58.4272,14.163
155.3,58.4438,14.1756
155.4,58.4565,14.1449
155.499,58.4248,14.1615
155.601,58.4041,14.1606
155.701,58.4139,14.1712
155.8,58.3868,14.1472
155.9,58.4155,14.1699
156,58.3876,14.1438
156.1,58.4221,14.165
156.201,58.3868,14.1696
156.3,58.3984,14.1491
156.4,58.3605,14.1502
156.499,58.3693,14.135
156.6,58.3614,14.139
156.7,58.3621,14.1314
156.8,58.3566,14.1336
156.901,58.3293,14.1379
157.001,58.3168,14.1299
157.1,58.2818,14.1433
157.2,58.3037,14.1232
157.3,58.3061,14.1408
157.399,58.2747,14.1018
157.5,58.2695,14.1338
157.602,58.2441,14.1063
157.701,58.2362,14.1
157.8,58.2347,14.1118
157.9,58.2284,14.1292
158,58.2152,14.1215
158.1,58.1957,14.1164
158.201,58.1857,14.122
158.3,58.1929,14.0974
158.401,58.1574,14.1151
158.5,58.1521,14.1186
158.6,58.1656,14.1169
158.7,58.1419,14.1222
158.799,58.1543,14.0996
158.9,58.1484,14.0922
159.001,58.1168,14.0998
159.1,58.1103,14.1057
159.2,58.091,14.1082
159.3,58.1047,14.077
159.4,58.0932,14.0939
159.5,58.0957,14.0817
159.601,58.0866,14.0705
159.7,58.0972,14.0843
159.801,58.1045,14.0807
159.9,58.1056,14.0832
160,58.1104,14.0968
160.1,58.1204,14.0884
160.199,58.0955,14.0772
160.3,58.0886,14.0831
160.401,58.0899,14.0743
160.5,58.0576,14.0716
160.6,58.075,14.0764
160.701,58.0923,14.074
160.8,58.0549,14.0733
160.901,58.0681,14.0789
161,58.0632,14.0417
161.101,58.0498,14.038
161.201,58.0153,14.0432
161.3,58.0375,14.0448
161.399,58.0332,14.0174
161.5,58.0315,14.0627
161.601,58.0359,14.0706
161.701,57.9923,14.0191
161.8,58.0263,14.0481
161.9,58.0238,14.0376
162,58.0195,14.045
162.101,57.9685,14.0506
162.201,57.9963,14.0428
162.3,57.9746,14.0468
162.401,57.9821,14.0524
162.5,57.9462,14.0495
162.601,57.9589,14.0272
162.7,57.943,14.0362
162.8,57.9367,14.0213
162.9,57.9211,14.0299
163,57.9403,14.0193
163.1,57.9082,14.0148
163.201,57.9046,14.0203
163.299,57.8849,14.0187
163.4,57.9407,14.0077
163.5,57.8973,14.0092
163.601,57.8873,14.0362
163.701,57.8844,14.0169
163.801,57.8715,14.0015
163.901,57.8701,14.029
164,57.8504,13.968
164.1,57.8865,14.0016
164.2,57.8789,13.9937
164.3,57.8714,13.9945
164.401,57.877,13.9864
164.501,57.8503,14.0013
164.6,57.8496,13.9682
164.7,57.8568,13.9901
164.8,57.8572,13.9792
164.901,57.8523,13.9781
165,57.819,13.9944
165.1,57.8268,13.9824
165.201,57.8267,13.9816
165.3,57.835,13.9863
165.401,57.821,13.9904
165.501,57.8207,13.9723
165.6,57.8245,13.9739
165.7,57.802,13.9806
165.8,57.8269,13.9503
165.9,57.8181,13.9643
166,57.7884,13.9687
166.101,57.7771,13.9349
166.2,57.7844,13.9533
166.3,57.798,13.9876
166.4,57.7899,13.9384
166.501,57.7896,13.9661
166.601,57.783,13.9526
166.701,57.7763,13.9614
166.801,57.788,13.9522
166.901,57.7769,13.9525
167,57.7821,13.9318
167.1,57.7625,13.9502
167.2,57.7514,13.9343
167.301,57.7706,13.9269
167.4,57.743,13.9436
167.5,57.7392,13.9569
167.602,57.7625,13.9295
167.7,57.7477,13.9032
167.799,57.7529,13.938
167.9,57.7533,13.9165
168,57.7683,13.9393
168.099,57.75,13.9335
168.2,57.7619,13.927
168.299,57.7846,13.9322
168.4,57.786,13.9136
168.499,57.742,13.9331
168.599,57.7749,13.908
168.699,57.7932,13.9141
168.799,57.7714,13.9216
168.9,57.786,13.8956
169,57.7444,13.9188
169.1,57.7816,13.9013
169.199,57.7779,13.9102
169.3,57.7671,13.9099
169.399,57.7756,13.892
169.499,57.7883,13.9093
169.599,57.7604,13.8798
169.701,57.7763,13.9002
169.8,57.7647,13.8875
169.9,57.7701,13.8748
169.999,57.77,13.8892
170.1,57.7738,13.8779
170.199,57.7396,13.8767
170.3,57.744,13.9006
170.4,57.73,13.8928
170.5,57.7579,13.8968
170.599,57.7484,13.9023
170.699,57.7654,13.9026
170.8,57.7697,13.8693
170.899,57.7255,13.8966
170.999,57.7745,13.8781
171.099,57.7604,13.885
171.199,57.7619,13.8812
171.299,57.7377,13.877
171.4,57.7523,13.8546
171.5,57.7026,13.8514
171.601,57.7278,13.8848
171.7,57.6984,13.8897
171.799,57.688,13.8545
171.899,57.7173,13.8647
172,57.7021,13.8621
172.1,57.6736,13.8392
172.2,57.6556,13.8633
172.3,57.6615,13.869
172.4,57.6717,13.8457
172.5,57.6639,13.8736
172.6,57.6416,13.8362
172.7,57.6244,13.863
172.799,57.6388,13.848
172.899,57.622,13.8491
172.999,57.6175,13.8483
173.099,57.619,13.8586
173.2,57.6099,13.8791
173.3,57.6095,13.8465
173.4,57.6064,13.8283
173.499,57.5994,13.8076
173.6,57.6009,13.8409
173.7,57.5727,13.8222
173.8,57.5696,13.8296
173.899,57.5771,13.8262
174,57.5872,13.8377
174.099,57.5403,13.8129
174.2,57.5569,13.8208
174.299,57.536,13.838
174.399,57.5348,13.8152
174.5,57.5019,13.8247
174.6,57.5411,13.7932
174.7,57.5296,13.8185
174.799,57.5317,13.8131
174.9,57.52,13.794
175,57.5076,13.8119
175.1,57.5225,13.7939
175.199,57.5158,13.8351
175.3,57.4985,13.8026
175.399,57.4894,13.8097
175.499,57.5018,13.82
175.601,57.4916,13.7973
175.7,57.4805,13.8089
175.8,57.5079,13.783
175.9,57.4914,13.7826
176,57.4918,13.807
176.1,57.5002,13.7885
176.199,57.4916,13.7777
176.3,57.4801,13.7645
176.399,57.5064,13.7773
176.5,57.4683,13.7804
176.6,57.485,13.7906
176.7,57.4911,13.7786
176.8,57.4908,13.7842
176.9,57.482,13.7722
177,57.5293,13.7708
177.1,57.5235,13.7728
177.2,57.5312,13.7713
177.3,57.4985,13.7658
177.4,57.5247,13.7836
177.499,57.5405,13.7916
177.6,57.5404,13.7882
177.699,57.5489,13.7689
177.799,57.5622,13.7594
177.899,57.5774,13.7618
177.999,57.555,13.7821
178.1,57.5767,13.7469
178.199,57.6104,13.759
178.3,57.6254,13.7622
178.399,57.6433,13.7289
178.499,57.6533,13.7524
178.599,57.6744,13.7669
178.7,57.7182,13.7522
178.8,57.7401,13.766
178.9,57.7734,13.725
179,57.7692,13.7358
179.1,57.8357,13.7472
179.2,57.9035,13.7585
179.3,57.9158,13.7473
179.4,57.9501,13.7338
179.499,58.0213,13.761
179.6,58.0512,13.7643
179.7,58.0578,13.763
179.799,58.1205,13.7493
179.899,58.1301,13.7473
179.999,58.1688,13.7286
180.1,58.2203,13.7559
180.199,58.2248,13.7321
180.299,58.242,13.7302
180.4,58.2718,13.7318
180.501,58.3105,13.754
180.6,58.3054,13.715
180.7,58.3434,13.7194
180.799,58.373,13.7112
180.9,58.3975,13.7111
181,58.4153,13.7091
181.099,58.4183,13.7217
181.2,58.458,13.7063
181.299,58.4498,13.7273
181.399,58.4244,13.7258
181.5,58.4689,13.7054
181.6,58.4634,13.7267
181.699,58.478,13.7176
181.8,58.4319,13.6771
181.899,58.4619,13.7266
182,58.4517,13.7054
182.1,58.4457,13.6923
182.199,58.4308,13.7151
182.3,58.4013,13.7064
182.399,58.4167,13.6832
182.499,58.3576,13.7024
182.599,58.3666,13.6978
182.701,58.3377,13.6947
182.8,58.3317,13.6907
182.9,58.3306,13.7088
182.999,58.3029,13.6966
183.099,58.3016,13.6988
183.201,58.2854,13.6829
183.299,58.2811,13.6813
183.399,58.2501,13.6843
183.499,58.2336,13.6709
183.6,58.203,13.6682
183.699,58.2172,13.6689
183.8,58.1971,13.6598
183.899,58.1836,13.6548
183.999,58.1293,13.661
184.1,58.1236,13.6805
184.2,58.1118,13.6431
184.301,58.1017,13.6656
184.401,58.065,13.6602
184.5,58.0267,13.6584
184.6,58.0074,13.6573
184.7,58.002,13.6668
184.8,57.9742,13.6257
184.9,57.9433,13.645
185,57.9227,13.6384
185.1,57.9237,13.6581
185.2,57.9031,13.6528
185.3,57.8611,13.6446
185.4,57.8733,13.6209
185.5,57.8459,13.6426
185.599,57.8466,13.6566
185.7,57.8545,13.6141
185.8,57.7977,13.6516
185.9,57.807,13.6507
186,57.791,13.6209
186.1,57.7347,13.6482
186.199,57.7397,13.6127
186.299,57.7275,13.608
186.399,57.7234,13.6325
186.499,57.6966,13.6185
186.6,57.7108,13.6182
186.701,57.6878,13.5946
186.8,57.7041,13.5943
186.9,57.6764,13.6056
186.999,57.6201,13.6128
187.099,57.6514,13.6345
187.2,57.6731,13.6086
187.299,57.6247,13.5788
187.4,57.6044,13.6035
187.499,57.6186,13.5969
187.599,57.6071,13.6
187.7,57.6151,13.6242
187.8,57.624,13.5696
187.9,57.5919,13.5956
188,57.5691,13.609
188.1,57.5989,13.5882
188.2,57.5886,13.5718
188.3,57.5537,13.6093
188.4,57.5617,13.6013
188.499,57.5785,13.5421
188.599,57.5756,13.584
188.7,57.5744,13.5827
188.8,57.5338,13.5745
188.9,57.517,13.5737
189,57.5148,13.5541
189.1,57.4922,13.583
189.2,57.5262,13.5604
189.3,57.5258,13.5785
189.399,57.4929,13.5445
189.5,57.4769,13.5687
189.6,57.5118,13.5452
189.7,57.4765,13.5547
189.8,57.4763,13.5728
189.9,57.4923,13.547
190,57.4725,13.5503
190.1,57.4635,13.562
190.2,57.4468,13.5363
190.3,57.4429,13.5561
190.4,57.4305,13.5475
190.5,57.4371,13.5449
190.6,57.4233,13.5279
190.7,57.4197,13.5695
190.8,57.4247,13.5386
190.901,57.3943,13.5333
191,57.3752,13.5747
191.1,57.3806,13.5366
191.2,57.3906,13.5511
191.299,57.4129,13.5403
191.4,57.402,13.5501
191.501,57.3777,13.5367
191.6,57.3793,13.5174
191.699,57.3828,13.5403
191.801,57.3903,13.524
191.9,57.3608,13.5254
191.999,57.3596,13.5073
192.1,57.3471,13.5275
192.201,57.3806,13.5289
192.3,57.3477,13.5281
192.4,57.3811,13.5258
192.5,57.36,13.5079
192.601,57.3525,13.5276
192.7,57.3687,13.5288
192.8,57.3919,13.5168
192.9,57.3755,13.5132
193,57.3751,13.5011
193.101,57.3867,13.5289
193.2,57.3816,13.5053
193.3,57.4124,13.5019
193.4,57.4299,13.4872
193.5,57.4111,13.4888
193.6,57.3943,13.4961
193.7,57.3667,13.4863
193.799,57.4079,13.5099
193.9,57.405,13.4811
194,57.418,13.4737
194.1,57.4148,13.4896
194.2,57.4124,13.4973
194.301,57.4164,13.4873
194.399,57.4176,13.4977
194.5,57.4466,13.4866
194.6,57.4404,13.4655
194.7,57.4195,13.4881
194.801,57.3838,13.4635
194.9,57.3888,13.4618
195.002,57.395,13.4561
195.101,57.3908,13.4661
195.199,57.3546,13.4811
195.3,57.3701,13.469
195.401,57.3912,13.4804
195.5,57.3386,13.4509
195.6,57.3425,13.4527
195.7,57.3376,13.4488
195.8,57.3295,13.4769
195.901,57.3153,13.4333
196,57.3106,13.4636
196.1,57.2977,13.4436
196.199,57.2751,13.457
196.3,57.2807,13.4543
196.4,57.2888,13.4675
196.5,57.2732,13.4418
196.6,57.2692,13.4426
196.7,57.2521,13.4793
196.8,57.2501,13.4171
196.9,57.2008,13.4394
197,57.222,13.4659
197.1,57.2176,13.4469
197.2,57.2076,13.4416
197.3,57.1953,13.4311
197.4,57.2016,13.4528
197.5,57.2033,13.4165
197.6,57.1616,13.4345
197.7,57.1656,13.4309
197.801,57.1714,13.4376
197.9,57.1557,13.4153
198.001,57.1569,13.4365
198.1,57.1593,13.4301
198.201,57.1287,13.4374
198.3,57.1249,13.431
198.4,57.1279,13.4222
198.5,57.1206,13.4248
198.6,57.1169,13.4003
198.699,57.1378,13.4028
198.8,57.1098,13.438
198.9,57.0889,13.4266
199,57.079,13.4039
199.1,57.0993,13.421
199.201,57.0666,13.3948
199.301,57.074,13.4196
199.4,57.0559,13.4098
199.5,57.0816,13.4408
199.6,57.0486,13.4185
199.7,57.0534,13.4361
199.801,57.0447,13.3814
199.9,57.0391,13.422
200.001,57.029,13.4082
200.1,57.0199,13.4115
200.2,57.0385,13.4049
200.3,57.0146,13.3999
200.401,57.0104,13.4051
200.499,57.0149,13.3744
200.6,57.0015,13.3992
200.7,56.9771,13.3834
200.801,56.9771,13.4056
200.9,56.9724,13.3856
201,56.9509,13.3998
201.1,56.9893,13.3944
201.2,56.9433,13.3961
201.3,56.9296,13.3893
201.4,56.9557,13.385
201.5,56.9274,13.4073
201.601,56.9173,13.3852
201.7,56.9373,13.3917
201.801,56.8882,13.3852
201.9,56.9179,13.3513
202.001,56.9367,13.3623
202.1,56.9093,13.3867
202.201,56.9026,13.3792
202.3,56.9013,13.3963
202.4,56.9104,13.3546
202.501,56.8674,13.384
202.6,56.8939,13.3728
202.7,56.8639,13.3722
202.8,56.8684,13.3575
202.901,56.8869,13.3392
203.001,56.857,13.3721
203.101,56.848,13.364
203.199,56.8543,13.3584
203.301,56.8434,13.3618
203.4,56.8293,13.3595
203.5,56.8583,13.3536
203.6,56.8494,13.3683
203.701,56.8191,13.3814
